Model,Temperature,Dataset,Training Start,Training End,Forecast Horizon,Prompt Type,Series Type,Format,sMAPE Mean,MAE Mean,RMSE Mean,Inference Time (s) Mean,Financial Cost ($) Mean,CarbonTracker CO2 (g) Mean,CarbonTracker Energy Consumption (Wh) Mean,Eco2AI CO2 (g) Mean,Eco2AI Energy Consumption (Wh) Mean,Input Tokens Mean,Output Tokens Mean,Examples,Sampling Strategy,Actual Values,Predicted Values,sMAPE SEM,MAE SEM,RMSE SEM,Deployment,Family
moonshotai/kimi-k2-instruct-0905,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,Few-shot,numeric,plain,3.974,1.288,1.506,25.52814531326294,0.0073011999999999,0.00608,0.0589065999999999,0.0043676,0.0386274,40362.0,498.8,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[26.3, 27.1, 28.3, 30.0, 32.9, 36.1, 38.2, 39.4, 40.1, 40.7, 39.9, 38.2, 36.0, 34.4, 33.2, 32.3, 31.6, 31.0, 30.5, 30.1, 29.8, 29.5, 29.3, 29.1]",0.889565062263576,0.3071221255461742,0.3353445988829997,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,Few-shot,textual,csv,4.014,1.302,1.56,31.9454065322876,0.0077973999999999,0.0073539999999999,0.0712534,0.004574,0.0404546,43626.0,501.4,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[28.247, 28.479, 29.108, 31.08, 34.192, 37.198, 38.551, 39.296, 40.78, 41.391, 40.316, 38.218, 36.293, 34.695, 33.438, 32.533, 31.65, 30.664, 30.077, 28.587, 28.019, 27.641, 26.437, 25.709]",0.4132384299650748,0.1408687332235226,0.1517234326002413,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,Few-shot,textual,plain,5.242,1.704,2.0620000000000003,27.23056058883667,0.0091992,0.0066166,0.0641058,0.0055877999999999,0.0494168,52732.0,515.8,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[26.198, 26.774, 28.139, 30.816, 34.189, 37.197, 39.551, 40.396, 41.778, 42.391, 41.327, 39.218, 37.293, 35.695, 34.438, 33.533, 32.65, 31.664, 30.077, 28.587, 28.019, 27.641, 26.437, 25.709]",1.501637106627297,0.515641348225683,0.6155517849864461,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,Zero-shot,numeric,csv,7.636,2.566,2.922,33.99457831382752,0.0055464,0.0078092,0.0756596,0.006089,0.0538513999999999,28753.0,493.4,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[26.2, 26.3, 27.3, 29.8, 32.3, 35.4, 38.1, 39.5, 40.7, 42.3, 43.1, 42.6, 40.8, 39.2, 37.8, 36.7, 35.8, 35.1, 34.6, 34.0, 33.5, 33.0, 32.5, 32.2]",2.014146469351224,0.7178899637131028,0.8026792634670463,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,Zero-shot,numeric,plain,8.306000000000001,2.868,3.076,54.425578117370605,0.0068448,0.012319,0.1193546,0.0095036,0.0840534,37151.0,508.8,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[29.0, 30.7, 32.9, 35.8, 39.4, 42.6, 44.5, 46.2, 47.4, 48.0, 46.6, 44.3, 41.7, 39.5, 37.6, 36.1, 35.0, 34.1, 33.3, 32.6, 32.0, 31.5, 31.0, 30.6]",1.833700084528547,0.6555715063972808,0.6387456457777227,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,Zero-shot,textual,csv,9.148,3.014,3.632,38.08730487823486,0.0072983999999999,0.008859,0.0858338,0.0056286,0.0497806,40147.0,510.4,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[25.31, 26.04, 28.13, 31.27, 34.85, 38.45, 40.9, 42.46, 43.77, 44.55, 43.98, 42.12, 40.01, 38.24, 36.72, 35.55, 34.62, 33.89, 33.29, 32.77, 32.31, 31.89, 31.5, 31.13]",2.7145467393286857,0.8689913693472451,1.145924953912777,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,Zero-shot,textual,plain,5.556,1.874,2.314,48.72143516540528,0.0085586,0.011282,0.109308,0.0070232,0.0621156,48545.0,510.8,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[25.2, 25.6, 26.1, 27.1, 28.7, 31.2, 33.9, 35.8, 37.4, 38.9, 39.8, 40.1, 39.3, 37.9, 36.2, 34.7, 33.4, 32.3, 31.5, 30.8, 30.1, 29.5, 28.9, 28.4]",0.9169002126731132,0.2952050135075622,0.2837534140763772,API,Kimi
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,CoT,numeric,csv,37.654,14.192000000000002,15.014,10.817280960083009,0.0,0.2511086,0.5642891999999999,0.0440112,0.3892442,28893.0,168.4,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[40.135, 40.497, 39.715, 39.335, 38.594, 38.771, 38.904]",4.548316831532298,2.1256043846398134,1.826826756975056,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,CoT,numeric,plain,28.815999999999995,9.864,10.586,15.3240966796875,0.0,0.3635301999999999,0.8169216,0.0588058,0.520089,38970.0,164.0,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[37.224, 36.877, 37.694, 39.849, 41.691, 44.108, 46.892]",1.0329501440050235,0.451703442537247,0.7733020108599227,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,CoT,textual,csv,54.25599999999999,13.808000000000002,14.828,16.478720664978027,0.0,0.392023,0.8809507999999999,0.057169,0.5056106,40287.0,172.4,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[47.2, 48.4, 45.5, 44.7, 46.8, 49.9, 51.4]",24.948035513843568,3.705204987581658,3.529480698346429,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,CoT,textual,plain,58.086,15.316,16.162,21.509720134735108,0.0,0.5152262000000001,1.1578118,0.0795492,0.703545,50364.0,171.2,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[41.6495, 41.6495, 41.6495, 41.6495, 41.6495, 41.6495, 41.6495]",24.09723731053002,3.110023472580232,2.941167115279239,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,CoT + Few-shot,numeric,csv,36.868,13.636,14.707999999999998,10.705316019058229,0.0,0.2492747999999999,0.5601682,0.042619,0.3769289999999999,29668.0,158.0,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[41.46, 44.601, 44.322, 43.469, 43.758, 42.88, 42.568]",1.940266476543879,0.9219956615949988,0.8370866143954276,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,CoT + Few-shot,numeric,plain,41.33,15.968,16.972,15.742704153060911,0.0,0.373384,0.8390650000000001,0.0521267999999999,0.461016,39979.0,161.8,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[47.167, 49.334, 49.319, 47.357, 46.917, 46.401, 44.867]",4.30140442181388,2.181156573930446,1.9800313128837128,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,CoT + Few-shot,textual,csv,33.574,12.082,12.988,17.081368255615235,0.0,0.4061123999999999,0.9126126,0.0586714,0.518896,41352.0,172.0,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[41.755, 42.102, 42.449, 43.795, 45.142, 46.488, 47.835]",1.6673589895400454,0.7455159287366032,0.6264215832807806,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,CoT + Few-shot,textual,plain,57.396,15.254,16.526,21.51487684249878,0.0,0.5169044,1.1615828,0.0719672,0.6364894,51663.0,162.2,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[41.0, 44.0, 46.0, 47.0, 49.0, 47.0, 46.0]",23.461433587911884,3.0085388480124364,2.780017266133432,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,Few-shot,numeric,csv,34.102,12.436,13.786,11.25503067970276,0.0,0.263264,0.5916048,0.0439222,0.3884522,29555.0,173.0,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[45.155, 47.281, 46.955, 46.119, 44.891, 43.943, 43.249]",3.3682078320673736,1.509127562534062,1.368830157470239,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,Few-shot,numeric,plain,35.732,13.167999999999996,14.404,16.078193378448486,0.0,0.3809901999999999,0.8561578000000001,0.0535118,0.4732661999999999,39866.0,170.6,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[49.334, 40.497, 41.178, 39.037, 42.586, 43.667, 44.251]",2.649070402990453,1.2394046958116622,1.2940695499083497,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,Few-shot,textual,csv,130.928,23.862,24.376,16.19617705345154,0.0,0.3850988,0.8653914,0.0563894,0.4987169999999999,41239.0,157.4,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[37.22, 36.87, 38.69, 40.98, 41.91, 43.8, 45.77]",26.56881280750045,3.6357343137253575,3.707830362894181,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,Few-shot,textual,plain,33.410000000000004,12.158,13.41,21.52983160018921,0.0,0.5164326,1.1605224,0.0769974,0.680979,51550.0,162.8,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[41.7, 43.3, 42.9, 41.5, 40.9, 40.4, 39.8]",3.5310154346873084,1.5619839947963614,1.4901140895918,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,Zero-shot,numeric,csv,28.616000000000003,10.016,10.858,10.871083450317382,0.0,0.2526036,0.5676482,0.0473818,0.4190506,28780.0,171.2,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[44.108, 43.46, 41.178, 42.996, 45.964, 51.081, 52.543]",2.7213463579632777,1.211295174596184,1.0896164462782305,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,Zero-shot,numeric,plain,29.214,10.25,11.834,15.91449007987976,0.0,0.3678346,0.8265948,0.0659072,0.5828924,38857.0,175.6,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[41.736, 44.601, 44.322, 43.469, 43.758, 42.88, 42.568]",1.7107355143329432,0.7035907901614402,0.939242247772107,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,Zero-shot,textual,csv,51.878,15.03,15.84,15.85739345550537,0.0,0.37675,0.8466286000000001,0.0580632,0.5135206,40174.0,161.6,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[47.216, 43.316, 41.616, 40.716, 39.916, 39.116, 38.416]",16.929861901385966,2.468633225086302,2.357801942487961,Local,Llama
meta-llama-3.1-8b-instruct,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,7,Zero-shot,textual,plain,77.50999999999999,16.56,17.476,20.96468267440796,0.0,0.5026474000000001,1.1295446,0.0724178,0.6404768,50251.0,164.8,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417]","[43.0, 42.0, 41.0, 40.0, 39.0, 38.0, 37.0]",30.46415467397708,4.272878420924236,4.109417963653733,Local,Llama
meta/llama-3.3-70b,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,CoT,numeric,csv,13.476,4.644,5.569999999999999,20.154467487335204,0.0,0.5050644,4.893452399999999,0.3770837999999999,3.3349894,2214.0,537.2,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[25.709, 26.437, 27.641, 28.019, 28.587, 30.077, 30.664, 31.65, 32.533, 33.438, 34.695, 36.293, 38.218, 40.316, 41.391, 40.78, 39.296, 38.551, 37.198, 34.192, 31.08, 29.108, 28.479, 28.247]",1.624,0.606,0.74,Local,Llama
meta/llama-3.3-70b,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,CoT,numeric,plain,7.398000000000001,2.522,3.212,20.93247394561768,0.0,0.5286902,5.1223548,0.377109,3.3352092,2214.0,559.8,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[25.709, 27.215, 31.394, 36.131, 40.059, 41.985, 42.399, 43.235, 44.198, 43.459, 41.169, 38.191, 35.317, 32.964, 30.832, 29.201, 28.199, 27.475, 26.945, 26.599, 26.417, 26.351, 26.394, 26.546]",0.3387535977668725,0.171475945834977,0.2752162785883131,Local,Llama
meta/llama-3.3-70b,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,CoT,textual,csv,16.322,5.57,6.44,20.689873361587523,0.0,0.5192934,5.0313142,0.3907596,3.455939,2214.0,553.2,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[26.0979, 27.4263, 31.0211, 36.2665, 40.4274, 42.2892, 41.1538, 38.4366, 35.4447, 33.5091, 32.4759, 32.6566, 34.1113, 37.2441, 40.6425, 43.1294, 43.4172, 41.2348, 38.2156, 35.3707, 33.4114, 32.6309, 33.0252, 34.419]",1.2951579054308398,0.5170396503170719,0.6711110191317082,Local,Llama
meta/llama-3.3-70b,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,CoT,textual,plain,9.314,2.944,3.364,21.41483039855957,0.0,0.5372728,5.2055134,0.4085994,3.6137156,2214.0,572.8,0,,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[26.0978, 27.3412, 30.0829, 33.4155, 36.7941, 40.1047, 42.6464, 44.0153, 43.4411, 41.1796, 38.2451, 35.0598, 32.1942, 29.4429, 27.1915, 25.4219, 24.3697, 24.184, 25.1094, 26.9393, 29.4646, 31.9931, 34.1278, 35.419]",1.928869098720802,0.5879676861869195,0.6669077897280853,Local,Llama
meta/llama-3.3-70b,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,CoT + Few-shot,numeric,csv,14.053999999999998,4.82,5.84,28.818483877182008,0.0,0.67753,6.5644296,0.4932252,4.3621624,31402.0,523.4,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[25.032, 24.708, 25.101, 26.324, 28.531, 31.491, 34.394, 36.721, 38.339, 39.017, 37.934, 35.799, 33.419, 30.858, 28.406, 25.921, 24.159, 23.442, 23.669, 24.281, 25.235, 26.249, 27.417, 28.698]",2.834298149454288,1.1380246043034397,1.4385513546620434,Local,Llama
meta/llama-3.3-70b,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,CoT + Few-shot,numeric,plain,12.63,3.634,4.68,31.081455039978028,0.0,0.7430482,7.1992222,0.516817,4.570811399999999,42325.0,494.4,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[25.042, 24.961, 25.332, 26.341, 28.145, 30.654, 33.204, 35.199, 36.831, 37.931, 38.207, 37.475, 35.99, 34.141, 32.127, 30.227, 28.417, 26.657, 25.021, 23.479, 22.047, 20.747, 19.509, 18.341]",2.1817309641658382,0.5308257717933447,0.7732076047220436,Local,Llama
meta/llama-3.3-70b,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,CoT + Few-shot,textual,csv,14.352,4.95,6.252,34.30989031791687,0.0,0.8285161999999999,8.0273022,0.5784996,5.116342400000001,43772.0,556.8,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[41.6495, 39.7842, 40.9641, 42.4194, 43.1949, 44.6953, 45.4568, 46.4899, 47.0956, 46.7417, 45.5238, 44.1235, 41.8642, 40.2451, 38.7454, 36.7941, 35.4153, 34.4447, 33.7843, 32.8579, 31.9846, 31.3948, 30.8545, 30.1412]",2.2531475761698347,0.9719927983272304,1.200139158597869,Local,Llama
meta/llama-3.3-70b,0.7,ETTh2,2016-07-12 06:00:00,2016-09-20 05:00:00,24,CoT + Few-shot,textual,plain,3.5699999999999994,1.12,1.37,37.2791965007782,0.0,0.8974472,8.695158000000001,0.5947232,5.2598246,54695.0,519.0,3,uniform,"[25.438815843419672, 25.11408604030149, 27.441334250214123, 29.78339587358969, 33.667197503097604, 36.963197843471725, 39.90020656140417, 40.86467813160521, 41.758197477747565, 43.024414423519765, 41.10020079313507, 38.90231931806435, 36.38259664436647, 33.6089308548376, 31.88214675819074, 31.195817552995464, 30.462153300589343, 30.02307758015157, 29.380522847524663, 28.63795348666649, 28.455885915382773, 27.73558518302124, 27.5646899616739, 27.317390674137844]","[28.247, 28.479, 29.108, 31.08, 34.192, 37.198, 38.551, 39.296, 40.78, 41.391, 40.316, 38.218, 36.293, 34.695, 33.438, 32.533, 31.65, 30.664, 30.077, 28.587, 28.019, 27.641, 26.437, 25.709]",2.220446049250313e-16,0.0,0.0,Local,Llama
